,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,No_tags
9755,159338,687,522,480,False,False,5
9756,162297,1784,1643,712,False,False,18
9757,458140,4988,393,248,False,False,37
9758,115390,492,125,72,False,False,25
9759,68410,306,33,21,False,False,35
9760,291130,872,149,57,False,False,20
9761,118746,2462,173,510,False,False,16
9762,303946,1300,222,264,False,False,17
9763,765027,15365,232,1145,False,False,25
9764,454692,17412,901,1016,False,False,21
9765,33976,3191,86,231,False,False,11
9766,53609,314,25,17,False,False,12
9767,40183,623,16,309,False,False,28
9768,107620,319,115,378,False,False,12
9769,343124,8876,535,1054,False,False,9
9770,64398,90,65,19,False,False,20
9771,61724,654,64,86,False,False,18
9772,102294,407,76,167,False,False,24
9773,155251,329,175,31,False,False,12
9774,638788,9786,1254,1581,False,False,24
9775,546610,13933,305,300,False,False,11
9776,22676,1120,22,180,False,False,8
9777,44233,33,148,18,False,False,25
9778,332249,1329,242,35,False,False,7
9779,405465,9839,273,287,False,False,13
9780,112616,168,94,63,False,False,16
9781,23149,1255,21,191,False,False,28
9782,54023,62,24,16,False,False,15
9783,362099,1331,270,0,True,False,2
9784,95090,2057,96,226,False,False,11
9785,2520976,19193,3354,2502,False,False,21
9786,34280,437,42,34,False,False,10
9787,281384,1269,359,118,False,False,15
9788,96688,979,66,141,False,False,12
9789,163431,838,172,65,False,False,36
9790,35727,100,4,1,False,False,10
9791,253180,1525,350,418,False,False,31
9792,153000,1017,227,58,False,False,17
9793,30341,0,0,98,False,True,1
9794,933402,12290,549,370,False,False,21
9795,23006,2108,22,139,False,False,32
9796,29024,1319,151,157,False,False,19
9797,59075,2034,158,289,False,False,1
9798,26574,19,25,9,False,False,19
9799,81177,329,158,33,False,False,12
9800,222444,559,132,89,False,False,22
9801,2868217,138926,3186,17112,False,False,24
9802,12189018,265647,19526,25165,False,False,18
9803,519447,611,966,122,False,False,15
9804,9257830,201915,37614,15598,False,False,11
9805,1784191,8398,1116,581,False,False,35
9806,838386,14599,364,233,False,False,19
9807,393005,4119,988,902,False,False,5
9808,845845,51838,3337,3341,False,False,21
9809,1229916,8322,4441,2325,False,False,41
9810,429823,1708,913,350,False,False,30
9811,964782,5627,1192,1047,False,False,23
9812,1090753,41683,403,553,False,False,17
9813,595908,3991,226,219,False,False,17
9814,248732,2875,267,696,False,False,33
9815,488783,42723,496,5459,False,False,37
9816,272873,1201,309,208,False,False,9
9817,202832,1267,431,105,False,False,36
9818,781328,18452,336,594,False,False,1
9819,409181,454,315,49,False,False,27
9820,1656363,24170,1287,1220,False,False,15
9821,433396,36996,1263,3399,False,False,14
9822,810207,4008,1439,744,False,False,18
9823,236384,13185,711,581,False,False,26
9824,143166,1163,130,79,False,False,23
9825,526902,5737,479,796,False,False,14
9826,768644,1711,1244,0,True,False,1
9827,951018,44775,1753,1528,False,False,51
9828,394732,3966,292,830,False,False,23
9829,1096288,137970,2223,10919,False,False,10
9830,829284,1508,1596,513,False,False,19
9831,221433,5284,170,181,False,False,15
9832,114746,7781,179,1214,False,False,24
9833,366902,2194,511,167,False,False,1
9834,1308637,2836,3577,0,True,False,15
9835,1271852,1250,678,106,False,False,18
9836,347691,21100,427,1033,False,False,11
9837,354149,6021,244,245,False,False,27
9838,957258,3560,977,221,False,False,22
9839,186054,779,279,354,False,False,14
9840,598308,2958,306,1328,False,False,8
9841,425511,4458,165,641,False,False,14
9842,738593,47139,3396,2812,False,False,25
9843,278561,23677,368,898,False,False,22
9844,365887,66082,1065,63213,False,False,29
9845,1373622,1416,2153,403,False,False,11
9846,195202,5646,236,1234,False,False,12
9847,351801,1228,76,80,False,False,10
9848,636353,3850,893,1428,False,False,22
9849,157454,5696,428,242,False,False,31
9850,52175,405,30,0,True,False,26
9851,143579,471,151,57,False,False,24
9852,293733,3460,269,117,False,False,19
9853,101833,330,48,28,False,False,19
9854,94094,781,135,49,False,False,6
9855,46547,213,27,19,False,False,23
9856,370151,0,0,176,False,True,8
9857,187971,1218,351,256,False,False,15
9858,198559,147,112,30,False,False,13
9859,155293,373,91,29,False,False,30
9860,35019,58,27,3,False,False,18
9861,57817,3036,52,651,False,False,56
9862,168024,553,200,379,False,False,14
9863,121233,5515,190,728,False,False,35
9864,54565,368,52,52,False,False,15
9865,848441,12060,1663,1089,False,False,26
9866,12360534,204051,6549,6730,False,False,20
9867,58204,6175,282,673,False,False,12
9868,231484,0,0,0,True,True,9
9869,141880,538,155,22,False,False,20
9870,183707,440,227,0,True,False,14
9871,205640,1236,368,284,False,False,6
9872,359993,7426,102,250,False,False,28
9873,234569,773,187,452,False,False,15
9874,254146,5459,97,212,False,False,22
9875,162820,734,142,20,False,False,8
9876,28508,0,0,8,False,True,4
9877,62830,428,52,0,True,False,13
9878,193860,450,91,21,False,False,25
9879,357767,1897,320,199,False,False,14
9880,101978,2845,273,339,False,False,24
9881,169330,124,256,33,False,False,33
9882,926118,3893,767,1010,False,False,13
9883,869509,2778,484,65,False,False,13
9884,342743,1063,181,242,False,False,5
9885,307402,1692,168,829,False,False,9
9886,372309,562,444,182,False,False,20
9887,447520,1305,738,728,False,False,7
9888,141579,606,78,34,False,False,24
9889,82158,672,26,12,False,False,12
9890,72055,5644,187,920,False,False,15
9891,211971,6690,400,743,False,False,33
9892,115403,1098,100,241,False,False,5
9893,151781,8156,258,747,False,False,19
9894,167912,401,34,17,False,False,10
9895,90225,919,93,115,False,False,17
9896,9377347,334328,25127,16949,False,False,19
9897,25039,0,0,0,True,True,1
9898,356810,3774,329,297,False,False,40
9899,1271473,26073,1098,1247,False,False,26
9900,149724,4117,776,461,False,False,13
9901,200732,2134,240,647,False,False,18
9902,178146,1960,94,10,False,False,18
9903,105291,1383,124,280,False,False,15
9904,205883,1592,173,86,False,False,28
9905,70313,331,69,22,False,False,17
9906,118053,14388,191,1292,False,False,17
9907,327377,919,78,89,False,False,19
9908,349991,23809,843,2694,False,False,29
9909,97868,198,70,69,False,False,24
9910,110290,0,0,258,False,True,4
9911,1419247,57936,2185,1990,False,False,28
9912,40708,58,38,4,False,False,18
9913,4290425,77142,19170,26472,False,False,20
9914,421003,3993,557,502,False,False,17
9915,132277,520,39,12,False,False,10
9916,74483,1475,68,283,False,False,25
9917,40343,64,42,4,False,False,19
9918,150814,802,324,86,False,False,19
9919,40314,13,34,3,False,False,18
9920,596161,11176,301,224,False,False,6
9921,20103,188,33,7,False,False,19
9922,49267,43,61,6,False,False,16
9923,694773,9037,907,915,False,False,26
9924,87821,364,48,25,False,False,35
9925,101050,880,85,70,False,False,10
9926,68486,36,49,5,False,False,14
9927,60089,203,40,14,False,False,12
9928,46329,97,57,113,False,False,18
9929,55989,240,48,13,False,False,28
9930,112525,0,0,212,False,True,18
9931,45920,55,65,96,False,False,2
9932,105008,6726,174,573,False,False,12
9933,1577527,22101,492,1675,False,False,30
9934,189576,5155,167,708,False,False,15
9935,56726,1503,46,67,False,False,18
9936,105395,147,31,25,False,False,10
9937,1017824,19498,297,1341,False,False,23
9938,54702,2247,100,139,False,False,18
9939,703401,11074,856,717,False,False,40
9940,364652,2116,1010,587,False,False,10
9941,32341,2932,68,193,False,False,9
9942,320790,1743,425,470,False,False,31
9943,64164,199,23,19,False,False,27
9944,70966,455,38,23,False,False,12
9945,80785,627,38,67,False,False,22
9946,52544,140,43,43,False,False,1
9947,70437,445,61,50,False,False,27
9948,413105,389,856,0,True,False,18
9949,220315,718,228,139,False,False,15
9950,116383,958,26,34,False,False,33
9951,131509,5020,371,582,False,False,1
9952,104813,312,48,19,False,False,24
9953,129393,682,136,67,False,False,36
9954,46665,3738,57,950,False,False,19
9955,191145,4865,796,512,False,False,13
9956,1104184,25961,795,2760,False,False,23
9957,473620,7230,1316,449,False,False,6
9958,78786,660,49,56,False,False,10
9959,22877,1074,20,176,False,False,12
9960,17610,55,16,0,False,False,18
9961,19755,2510,33,198,False,False,35
9962,89588,94,17,0,False,False,10
9963,27885,85,19,19,False,False,8
9964,128210,157,177,49,False,False,20
9965,105543,1779,137,240,False,False,1
9966,43052,1185,27,62,False,False,23
9967,226181,0,0,0,True,True,3
9968,206574,1372,368,73,False,False,19
9969,790799,1082,810,0,True,False,9
9970,3696718,240627,21055,13517,False,False,18
9971,2124598,57681,2169,2874,False,False,19
9972,4124183,170301,4621,21554,False,False,24
9973,1444988,89684,1799,7084,False,False,25
9974,774577,2890,1615,385,False,False,36
9975,1630998,10939,1429,1400,False,False,14
9976,901469,2952,1204,511,False,False,9
9977,777269,5520,629,1227,False,False,33
9978,1715070,26230,726,557,False,False,19
9979,1146027,59633,4333,3793,False,False,21
9980,2327719,9863,1346,739,False,False,35
9981,784741,953,1814,195,False,False,15
9982,546925,4957,1219,1048,False,False,5
9983,841747,57429,723,6802,False,False,37
9984,1459314,9594,5261,2570,False,False,41
9985,177021,933,110,0,True,False,26
9986,1172072,6492,1373,1125,False,False,23
9987,568149,2058,1176,430,False,False,30
9988,793524,4603,292,246,False,False,17
9989,235873,4444,108,222,False,False,19
9990,12856355,272562,20304,25728,False,False,18
9991,460969,10352,523,568,False,False,1
9992,408489,8090,240,331,False,False,15
9993,381175,2507,334,90,False,False,30
9994,738457,3492,1307,808,False,False,18
9995,1287514,44698,551,642,False,False,17
9996,319067,4021,150,390,False,False,18
9997,357158,703,244,74,False,False,37
9998,106722,603,64,29,False,False,23
9999,242166,12395,348,1628,False,False,24
10000,398001,16616,892,753,False,False,26
10001,604161,4811,384,937,False,False,23
10002,298083,45360,668,4823,False,False,13
10003,164528,2458,123,48,False,False,15
10004,223846,4816,400,397,False,False,14
10005,438789,2910,499,0,True,False,21
10006,558968,550,415,60,False,False,27
10007,591846,44129,1723,4227,False,False,14
10008,641444,3481,961,289,False,False,1
10009,9750403,206350,38549,15914,False,False,11
10010,242931,9236,657,408,False,False,18
10011,145344,665,138,74,False,False,14
10012,871596,19283,381,663,False,False,1
10013,143269,2951,282,798,False,False,21
10014,93930,16635,216,2094,False,False,19
10015,647472,6280,565,845,False,False,14
10016,311834,1102,443,414,False,False,14
10017,1843882,25629,1372,1270,False,False,15
10018,318290,2721,200,212,False,False,26
10019,101786,10769,238,1366,False,False,31
10020,444664,6977,351,278,False,False,27
10021,245865,7496,591,291,False,False,31
10022,194144,1367,171,103,False,False,23
10023,487381,25248,562,1190,False,False,11
10024,837171,3509,527,1476,False,False,8
10025,1318489,150667,2567,11532,False,False,10
10026,196264,624,155,83,False,False,24
10027,1144259,51397,2000,1606,False,False,51
10028,146250,162,114,30,False,False,1
10029,598835,5170,550,1446,False,False,20
10030,178275,13393,310,868,False,False,22
10031,238380,78,61,28,False,False,12
10032,144919,535,161,31,False,False,20
10033,290086,799,327,539,False,False,14
10034,100854,0,0,13,False,True,4
10035,1609865,1488,880,127,False,False,18
10036,1307246,4698,1328,272,False,False,22
10037,140199,7712,363,1251,False,False,25
10038,57959,927,116,80,False,False,1
10039,114769,575,212,86,False,False,25
10040,142217,18218,307,1600,False,False,8
10041,80102,87,50,2,False,False,20
10042,59645,3014,41,513,False,False,56
10043,527749,24266,386,1490,False,False,10
10044,1417306,3004,3867,0,True,False,15
10045,196148,3222,35,24,False,False,1
10046,811318,49002,3596,2822,False,False,25
10047,66448,87,47,1,False,False,18
10048,454572,72519,1283,69248,False,False,29
10049,53100,705,202,210,False,False,32
10050,51345,0,0,23,False,True,4
10051,108963,190,76,64,False,False,20
10052,867751,1547,1668,528,False,False,19
10053,188987,1135,78,31,False,False,10
10054,268591,839,167,131,False,False,7
10055,232949,6121,281,1340,False,False,12
10056,63650,1272,65,206,False,False,31
10057,69524,5850,253,779,False,False,14
10058,102143,562,66,59,False,False,23
10059,159562,2298,189,198,False,False,4
10060,378410,4221,298,138,False,False,19
10061,223356,760,33,18,False,False,10
10062,85692,570,80,84,False,False,15
10063,131451,230,85,10,False,False,27
10064,253691,198,164,35,False,False,13
10065,1401098,1438,2191,413,False,False,11
10066,175116,3015,145,150,False,False,32
10067,134334,417,60,62,False,False,19
10068,60631,4176,388,470,False,False,15
10069,131454,1105,46,111,False,False,26
10070,32834,35,66,15,False,False,34
10071,429592,0,0,203,False,True,8
10072,87491,5879,816,351,False,False,24
10073,184732,1507,128,313,False,False,5
10074,221810,1343,391,281,False,False,15
10075,84978,7569,379,779,False,False,12
10076,53116,885,64,202,False,False,16
10077,23283,0,0,0,True,True,1
10078,83216,194,52,8,False,False,17
10079,41931,4125,77,421,False,False,11
10080,1639893,5462,1313,1086,False,False,13
10081,503423,2195,395,223,False,False,14
10082,59657,2692,40,66,False,False,5
10083,144971,3415,336,443,False,False,24
10084,287840,0,0,0,True,True,9
10085,284777,642,133,29,False,False,25
10086,250329,1430,430,323,False,False,6
10087,138477,375,85,26,False,False,24
10088,197906,18949,274,1506,False,False,17
10089,117875,0,0,92,False,True,17
10090,137996,967,47,21,False,False,12
10091,1265971,14734,1078,1063,False,False,31
10092,87806,356,51,26,False,False,35
10093,116953,1694,391,283,False,False,17
10094,200370,14889,475,1344,False,False,4
10095,87345,355,63,141,False,False,17
10096,127605,850,85,477,False,False,19
10097,88106,1416,231,1334,False,False,18
10098,190975,323,134,101,False,False,24
10099,199632,471,258,0,True,False,14
10100,34710,3036,81,166,False,False,12
10101,56912,101,105,46,False,False,12
10102,413629,8001,119,271,False,False,28
10103,36002,210,12,1,False,False,10
10104,143945,717,119,44,False,False,15
10105,95689,217,94,213,False,False,18
10106,223303,527,103,42,False,False,25
10107,107826,139,31,8,False,False,10
10108,125336,964,151,68,False,False,26
10109,966999,13041,1807,1188,False,False,26
10110,185103,578,54,41,False,False,10
10111,160855,5597,762,2693,False,False,26
10112,103726,199,109,78,False,False,12
10113,20513,352,37,15,False,False,1
10114,32568,128,24,30,False,False,13
10115,48496,6515,280,1494,False,False,40
10116,62942,493,33,28,False,False,1
10117,576024,4972,494,331,False,False,40
10118,218741,18888,1171,879,False,False,26
10119,100068,150,44,8,False,False,23
10120,64147,284,46,22,False,False,18
10121,30810,2728,121,219,False,False,20
10122,277317,7864,468,853,False,False,33
10123,140242,738,124,50,False,False,36
10124,128333,0,0,269,False,True,4
10125,96682,939,111,160,False,False,11
10126,52678,75,42,85,False,False,17
10127,53665,667,69,74,False,False,16
10128,105952,7215,291,1166,False,False,15
10129,76809,393,83,17,False,False,21
10130,274646,5742,106,223,False,False,22
10131,111144,255,79,70,False,False,1
10132,508799,1567,306,0,True,False,11
10133,63372,653,125,22,False,False,17
10134,127811,1142,141,146,False,False,17
10135,241386,1865,163,96,False,False,12
10136,36757,37,45,3,False,False,19
10137,207128,654,185,98,False,False,11
10138,81229,618,55,74,False,False,27
10139,175975,8782,279,798,False,False,19
10140,1246692,27422,859,2724,False,False,23
10141,72744,2736,122,152,False,False,18
10142,82145,122,16,7,False,False,10
10143,65522,280,88,41,False,False,17
10144,18543,252,35,4,False,False,36
10145,19519,1987,21,66,False,False,31
10146,922999,2885,506,66,False,False,13
10147,435202,27264,1023,3065,False,False,29
